rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Fast wifi – 321 Mbps,Dedicated workspace,40 inch HDTV,Elevator,Free washer – In unit,Private patio or balcony,Samsung refrigerator,Microwave,Long term stays allowed,Guest favorite,Wifi,TV,Washer,Dryer,Air conditioning,Patio or balcony,Luggage dropoff allowed,Exterior security cameras on property,Free parking on premises,Shared outdoor pool - available all year,open specific hours,Shared sauna,Washer – In unit,Superhost,Paid parking on premises,Shared hot tub - open specific hours,Carbon monoxide alarm,Smoke alarm,City skyline view,Fast wifi – 266 Mbps,Free parking garage on premises,70 inch HDTV with Amazon Prime Video,Netflix,premium cable,Free dryer – In unit,Mountain view,Fast wifi – 202 Mbps,Shared outdoor pool - available all year,open specific hours,lap pool,pool toys,Pets allowed,65 inch HDTV with Netflix,Pool,Hair dryer,Free street parking,Hot tub,50 inch HDTV with Netflix,Mabe refrigerator,Smoking allowed,Valley view,Shared hot tub,Fast wifi – 120 Mbps,Free residential garage on premises – 1 space,Park view,Fast wifi – 187 Mbps,55 inch HDTV with standard cable,Netflix,Amazon Prime Video,Refrigerator,Shared outdoor pool - open specific hours,infinity,55 inch HDTV with Netflix,premium cable,Free dryer,Shared pool,Crib,Shared hot tub - available all year,open specific hours,TV with Roku,Netflix,Shared outdoor pool - open specific hours,Free carport on premises,Sauna,HDTV with standard cable,40 inch HDTV with standard cable,Free carport on premises – 1 space,Shared outdoor pool - available all year,open specific hours,rooftop,HDTV,Fast wifi – 495 Mbps,Paid washer – In building,Paid dryer – In building,HDTV with Netflix,55 inch HDTV,Fast wifi – 77 Mbps,Outdoor pool - open specific hours,TV with standard cable,55 inch HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,Private hot tub - available all year,open 24 hours,HDTV with Fire TV,Garden view,43 inch HDTV with standard cable,Backyard,Fast wifi – 567 Mbps,Free parking on premises – 1 space,Shared outdoor pool - open specific hours,rooftop,Fast wifi – 280 Mbps,32 inch TV with Netflix,standard cable,Free washer – In building,HDTV with Netflix,standard cable,Fast wifi – 59 Mbps,39 inch HDTV,AC - split type ductless system,HDTV with Amazon Prime Video,Bathtub,High chair,60 inch HDTV,Courtyard view,70 inch HDTV with Netflix,premium cable,Roku,standard cable,Free driveway parking on premises – 1 space,Private hot tub,140 inch HDTV with HBO Max,Netflix,DVD player,Portable air conditioning,Shared outdoor pool - available all year,rooftop,60 inch HDTV with Netflix,standard cable,34 inch HDTV with standard cable,Marina view,Free parking garage on premises – 1 space,55 inch HDTV with Amazon Prime Video,Netflix,standard cable,42 inch HDTV with Amazon Prime Video,Netflix,premium cable,standard cable,32 inch HDTV with premium cable,Paid street parking off premises,Paid parking lot off premises,HDTV with standard cable,Netflix,Amazon Prime Video,46 inch HDTV with standard cable,Private backyard,42 inch HDTV with standard cable,Shared pool - open specific hours,Fast wifi – 191 Mbps,Gym in building,Pack ’n play/Travel crib,Hot tub - open specific hours,60 inch HDTV with Netflix,Fast wifi – 317 Mbps,32 inch HDTV with Netflix,Amazon Prime Video,premium cable,Fast wifi – 420 Mbps,Shared hot tub - available seasonally,open specific hours,HDTV with Amazon Prime Video,Apple TV,Disney+,Netflix,42 inch HDTV with Netflix,Fast wifi – 563 Mbps,Fast wifi – 299 Mbps,Dryer – In unit,Fast wifi – 199 Mbps,55 inch TV,43 inch HDTV,Canal view,Shared pool - open specific hours,rooftop,50 inch TV with Roku,standard cable,Crib - available upon request,Shared patio or balcony,Fast wifi – 95 Mbps,42 inch HDTV,Fast wifi – 230 Mbps,32 inch TV with standard cable,premium cable,140 inch HDTV,Fast wifi – 327 Mbps,32 inch HDTV with standard cable,River view,Fast wifi – 318 Mbps,43 inch HDTV with standard cable,Roku,Children’s books and toys,Free residential garage on premises – 2 spaces,127 inch HDTV,32 inch TV with standard cable,Fast wifi – 336 Mbps,Baby bath,Shared outdoor pool - available all year,open specific hours,heated,rooftop,Shared hot tub - available all year,50 inch HDTV with Amazon Prime Video,Netflix,60 inch HDTV with Amazon Prime Video,50 inch HDTV with Chromecast,Disney+,Fast wifi – 231 Mbps,Shared outdoor pool - available all year,open specific hours,heated,infinity,Gym,Free dryer – In building,Shared pool - available all year,Washer – In building,50 inch HDTV with Netflix,premium cable,43 inch HDTV with Netflix,Free washer,Fast wifi – 644 Mbps,40 inch TV,Outdoor pool - available all year,open specific hours,Shared gym in building
169,3549,0,1200,1260,0,4,1080,731449614575173703,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,30,4.82,4.82 (56),18,https://www.airbnb.com/rooms/731449614575173703?,44,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3549,0,1210,1250,0,4,1080,50960242,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,28,4.8,4.8 (79),20,https://www.airbnb.com/rooms/50960242?,42,0,0,NaN,0,0,0,NaN,1 queen bed,,TRUE,,TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3549,0,1225,1240,0,4,1080,978175482084263807,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,25,4.78,4.78 (9),22,https://www.airbnb.com/rooms/978175482084263807?,39,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,,TRUE,,,TRUE,,,,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3546,0,1140,1320,0,4,1080,1259483757806834544,Loft in Medellín,01/18/25 - 01/21/25,0,270,42,4.94,4.94 (16),6,https://www.airbnb.com/rooms/1259483757806834544?,57,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3546,0,1180,1280,0,4,1080,1037077839143080743,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,34,4.86,4.86 (7),14,https://www.airbnb.com/rooms/1037077839143080743?,48,0,0,NaN,0,0,0,NaN,3 beds,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3544,0,1205,1250,0,4,1080,764028850336538700,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,29,4.8,4.8 (54),20,https://www.airbnb.com/rooms/764028850336538700?,43,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3544,0,1215,1240,0,4,1080,1221849727009301611,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,27,4.78,4.78 (23),22,https://www.airbnb.com/rooms/1221849727009301611?,41,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3544,0,1330,1130,0,4,1080,720503492128992038,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,4,4.26,4.26 (23),44,https://www.airbnb.com/rooms/720503492128992038?,16,0,0,NaN,0,0,0,NaN,,,TRUE,,,TRUE,,TRUE,,,,,,TRUE,,,,,,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3541,0,1140,1315,0,4,1080,1118915538401129812,Loft in Medellín,01/18/25 - 01/21/25,0,270,42,4.93,4.93 (46),7,https://www.airbnb.com/rooms/1118915538401129812?,57,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3541,0,1155,1300,0,4,1080,1251525474268193480,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,39,4.9,4.9 (10),10,https://www.airbnb.com/rooms/1251525474268193480?,53,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3541,0,1205,1250,0,4,1080,871992340832315363,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,29,4.8,4.8 (20),20,https://www.airbnb.com/rooms/871992340832315363?,43,0,0,NaN,0,0,0,NaN,3 beds,TRUE,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,,,,TRUE,,,,,FALSE,,TRUE,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3539,0,1190,1260,0,4,1080,1202109331646621199,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.82,4.82 (17),18,https://www.airbnb.com/rooms/1202109331646621199?,46,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,TRUE,,,,,,TRUE,,,,,TRUE,,TRUE,,,,,TRUE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3539,0,1195,1260,0,4,1080,769472021239188915,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,31,4.82,4.82 (56),18,https://www.airbnb.com/rooms/769472021239188915?,45,0,0,NaN,0,0,0,NaN,,,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,,,FALSE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3539,0,1290,1165,0,4,1080,1128263336804593448,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,12,4.57,4.57 (7),37,https://www.airbnb.com/rooms/1128263336804593448?,26,0,0,NaN,0,0,0,NaN,1 queen bed,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,,,TRUE,,,,,,,,FALSE,,TRUE,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3536,0,1105,1345,0,4,1080,1076988099007839205,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,49,5,5.0 (26),1,https://www.airbnb.com/rooms/1076988099007839205?,65,0,0,NaN,0,0,0,NaN,4 beds,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3536,0,1120,1330,0,4,1080,1234329449891515771,Cabin in Sabaneta,01/18/25 - 01/21/25,0,270,46,4.96,4.96 (25),4,https://www.airbnb.com/rooms/1234329449891515771?,61,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,,TRUE,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3536,0,1125,1325,0,4,1080,883113280968971694,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,45,4.95,4.95 (21),5,https://www.airbnb.com/rooms/883113280968971694?,60,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,TRUE,,,,,,,,FALSE,,TRUE,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3536,0,1190,1260,0,4,1080,937526964017257535,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.82,4.82 (57),18,https://www.airbnb.com/rooms/937526964017257535?,46,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,TRUE,TRUE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3531,0,1180,1265,0,4,1080,676127843795597018,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,34,4.83,4.83 (104),17,https://www.airbnb.com/rooms/676127843795597018?,48,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3526,0,1120,1320,0,4,1080,1064511970836198373,Earthen home in Sabaneta,01/18/25 - 01/21/25,0,270,46,4.94,4.94 (67),6,https://www.airbnb.com/rooms/1064511970836198373?,61,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3526,0,1125,1315,0,4,1080,1014423358796779262,Apartment in Las Lomitas,01/18/25 - 01/21/25,0,270,45,4.93,4.93 (58),7,https://www.airbnb.com/rooms/1014423358796779262?,60,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,,,,,,,,,TRUE,,,,,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3524,0,1270,1170,0,4,1080,1095199733357079059,Loft in Sabaneta,01/18/25 - 01/21/25,0,270,16,4.59,4.59 (27),36,https://www.airbnb.com/rooms/1095199733357079059?,30,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3521,0,1145,1290,0,4,1080,1211745739816544878,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,41,4.88,4.88 (8),12,https://www.airbnb.com/rooms/1211745739816544878?,56,0,0,NaN,0,0,0,NaN,3 beds,TRUE,TRUE,,,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3519,0,1180,1255,0,4,1080,888497324659639892,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,34,4.81,4.81 (21),19,https://www.airbnb.com/rooms/888497324659639892?,48,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,,,,,,,,,,,,,,FALSE,FALSE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3519,0,1195,1235,0,4,1080,763845306173221988,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,31,4.77,4.77 (44),23,https://www.airbnb.com/rooms/763845306173221988?,45,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,,TRUE,,,,,,,,,TRUE,TRUE,TRUE,,,,,,TRUE,,,,TRUE,,,FALSE,FALSE,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3519,0,1245,1190,0,4,1080,49506841,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,21,4.67,4.67 (39),32,https://www.airbnb.com/rooms/49506841?,35,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3516,0,1140,1290,0,4,1080,1116070333783404519,Loft in Medellín,01/18/25 - 01/21/25,0,270,42,4.88,4.88 (59),12,https://www.airbnb.com/rooms/1116070333783404519?,57,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3516,0,1190,1240,0,4,1080,981315413059852256,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,32,4.78,4.78 (23),22,https://www.airbnb.com/rooms/981315413059852256?,46,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3514,0,1245,1180,0,4,1080,850636019789486683,Apartment in Sabaneta,01/18/25 - 01/21/25,0,270,21,4.64,4.64 (36),34,https://www.airbnb.com/rooms/850636019789486683?,35,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,TRUE,,,,,,,TRUE,,TRUE,,TRUE,,,FALSE,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
