rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,guest_favorite,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Elevator,Washer,Exterior security cameras on property,Carbon monoxide alarm,Guest favorite,Park view,Free residential garage on premises – 1 space,55 inch HDTV with Amazon Prime Video,Netflix,Smoke alarm,Fast wifi – 342 Mbps,Private hot tub,55 inch HDTV with standard cable,Dryer,Fast wifi – 602 Mbps,Luggage dropoff allowed,Hair dryer,Superhost,Free dryer – In unit,Refrigerator,50 inch HDTV with Netflix,Free washer – In unit,Haceb refrigerator,Long term stays allowed,City skyline view,Free street parking,TV with Roku,Netflix,Garden view,Air conditioning,LG refrigerator,Hot tub,Sauna,Shared indoor pool - available all year,open specific hours,heated,Private hot tub - available all year,open 24 hours,65 inch HDTV with Netflix,premium cable,Fast wifi – 91 Mbps,55 inch HDTV with Netflix,standard cable,Private patio or balcony,Mountain view,Private pool - lap pool,Free parking on premises – 1 space,Courtyard view,Fast wifi – 76 Mbps,Microwave,Fast wifi – 67 Mbps,Shared outdoor pool - available all year,open specific hours,heated,Patio or balcony,Fast wifi – 308 Mbps,Shared hot tub - available all year,open specific hours,Shared sauna,HDTV with standard cable,Pool,Mabe refrigerator,Smoking allowed,Fast wifi – 198 Mbps,Private backyard – Fully fenced,Paid parking off premises,Paid washer – In building,Paid dryer – In building,43 inch HDTV with Netflix,Shared patio or balcony,Free carport on premises,31 inch HDTV with Netflix,HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,infinity,lap pool,rooftop,Shared hot tub,60 inch HDTV with standard cable,Fast wifi – 313 Mbps,Free parking garage on premises,65 inch HDTV with premium cable,Netflix,Shared hot tub - available all year,45 inch HDTV with standard cable,Fast wifi – 77 Mbps,HDTV with Fire TV,Fast wifi – 184 Mbps,Fast wifi – 567 Mbps,Crib,Free dryer – In building,TV with standard cable,55 inch HDTV with Netflix,Backyard,Private sauna,43 inch HDTV,Children’s books and toys,HDTV with Apple TV,Fast wifi – 334 Mbps,Indoor fireplace,Fire pit,AC - split type ductless system,Valley view,65 inch HDTV with Apple TV,Chromecast,Disney+,Hulu,Netflix,premium cable,standard cable,Free dryer,Portable air conditioning,Free washer – In building,Shared hot tub - open specific hours,Free driveway parking on premises – 1 space,140 inch HDTV with HBO Max,Netflix,DVD player,Free residential garage on premises – 2 spaces,Shared pool,75 inch HDTV with Netflix,premium cable,42 inch HDTV with standard cable,High chair,Fast wifi – 178 Mbps,Free carport on premises – 2 spaces,55 inch HDTV with Amazon Prime Video,HBO Max,Netflix,premium cable,50 inch HDTV,34 inch HDTV with standard cable,Fast wifi – 85 Mbps,60 inch HDTV with Amazon Prime Video,Apple TV,Chromecast,Disney+,HBO Max,Hulu,Netflix,Washer – In building,Shared backyard – Not fully fenced,HDTV with Amazon Prime Video,Netflix,Disney+,standard cable,Fast wifi – 113 Mbps,80 inch HDTV with Chromecast,Netflix,55 inch HDTV with Amazon Prime Video,Netflix,standard cable,Fast wifi – 348 Mbps,Free parking garage on premises – 1 space,55 inch HDTV,TV with Netflix,50 inch TV with Netflix,standard cable,Fast wifi – 279 Mbps,Private outdoor pool - available all year,open 24 hours,infinity,Free carport on premises – 1 space,HDTV with standard cable,Netflix,premium cable,Free carport on premises – 4 spaces,Private outdoor pool - available all year,open 24 hours,olympic-sized,46 inch HDTV,Bathtub,Pack ’n play/Travel crib - available upon request,Hot tub - open specific hours,Fast wifi – 160 Mbps,60 inch HDTV with Netflix,standard cable,Paid parking on premises,58 inch HDTV,Beach access – Beachfront,Dryer – In building,HDTV with premium cable,Netflix,Central air conditioning,HACEB refrigerator,40 inch HDTV with premium cable,standard cable,43 inch HDTV with standard cable,Fast wifi – 410 Mbps,Fast wifi – 317 Mbps,32 inch HDTV with Netflix,Amazon Prime Video,premium cable,Private pool,55 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,premium cable,standard cable,Fast wifi – 263 Mbps,Fast wifi – 199 Mbps,55 inch TV,32 inch HDTV,Shared backyard – Fully fenced,MABE refrigerator,Fast wifi – 327 Mbps,40 inch HDTV with Amazon Prime Video,Netflix,premium cable,standard cable,Disney+,43 inch HDTV with Amazon Prime Video,Netflix,Fast wifi – 267 Mbps,Wifi – 4 Mbps,Private hot tub - open 24 hours,Fast wifi – 137 Mbps,Free driveway parking on premises – 5 spaces,65 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Hulu,Netflix,Roku,32 inch HDTV with premium cable,TV with Netflix,standard cable,70 inch HDTV with Netflix,standard cable,Fast wifi – 172 Mbps,65 inch HDTV,Fast wifi – 95 Mbps,42 inch HDTV,Dryer – In unit,Fast wifi – 193 Mbps,Fast wifi – 307 Mbps,42 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,TV with Netflix,Amazon Prime Video,Private backyard – Not fully fenced,50 inch HDTV with premium cable,Fast wifi – 344 Mbps,Fast wifi – 108 Mbps,Resort view,107 inch HDTV with Netflix,premium cable,Crib - available upon request,TV with Roku,Fast wifi – 180 Mbps,49 inch TV with Netflix,standard cable,SAMSUNG refrigerator,40 inch HDTV,Shared hot tub - available seasonally,open specific hours,HDTV,32 inch TV with Netflix,Amazon Prime Video,Disney+,Hisense refrigerator
161,3184,0,1180,1000,0,4,1000,0,0,1278212504125700231,Apartment in Envigado,01/18/25 - 01/21/25,0,250,14,,New,50,https://www.airbnb.com/rooms/1278212504125700231?,25,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,FALSE,,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3181,0,970,1205,0,4,1000,2,0,690687914619520722,Home in Envigado,01/18/25 - 01/21/25,0,250,56,4.91,4.91 (89),9,https://www.airbnb.com/rooms/690687914619520722?,68,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,FALSE,TRUE,,,,FALSE,,,,,,TRUE,,,TRUE,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3181,0,1005,1170,0,4,1000,2,0,560942142426837069,Home in Envigado,01/18/25 - 01/21/25,0,250,49,4.84,4.84 (101),16,https://www.airbnb.com/rooms/560942142426837069?,60,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,FALSE,TRUE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3179,0,1090,1080,0,4,1000,0,5,910131844249282397,Apartment in Envigado,01/18/25 - 01/21/25,0,250,32,4.64,4.64 (22),34,https://www.airbnb.com/rooms/910131844249282397?,43,0,0,NaN,0,0,0,NaN,3 beds,,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3179,0,1155,1015,0,4,1000,0,5,1273348203300778091,Apartment in Envigado,01/18/25 - 01/21/25,0,250,19,4.25,4.25 (4),47,https://www.airbnb.com/rooms/1273348203300778091?,30,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,FALSE,,,,,FALSE,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3174,0,1035,1130,0,4,1000,0,5,51523023,Loft in Medellín,01/18/25 - 01/21/25,0,250,43,4.76,4.76 (74),24,https://www.airbnb.com/rooms/51523023?,54,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3174,0,1105,1065,0,4,1000,0,0,48791452,Apartment in Envigado,01/18/25 - 01/21/25,0,250,29,4.56,4.56 (34),37,https://www.airbnb.com/rooms/48791452?,40,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3174,0,1170,1000,0,4,1000,0,0,1305331378377040351,Apartment in Envigado,01/18/25 - 01/21/25,0,250,16,,New,50,https://www.airbnb.com/rooms/1305331378377040351?,27,0,0,NaN,0,0,0,NaN,1 double bed,,TRUE,TRUE,TRUE,,,TRUE,,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3171,0,920,1245,0,4,1000,2,0,966056967127783056,Apartment in Envigado,01/18/25 - 01/21/25,0,250,66,5,5.0 (32),1,https://www.airbnb.com/rooms/966056967127783056?,85,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,FALSE,TRUE,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3171,0,920,1245,0,4,1000,2,0,965839524452027906,Apartment in Envigado,01/18/25 - 01/21/25,0,250,66,5,5.0 (30),1,https://www.airbnb.com/rooms/965839524452027906?,85,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,FALSE,TRUE,,,,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3171,0,940,1225,0,4,1000,2,0,634331382916335533,Apartment in Envigado,01/18/25 - 01/21/25,0,250,62,4.95,4.95 (60),5,https://www.airbnb.com/rooms/634331382916335533?,80,0,0,NaN,0,0,0,NaN,4 beds,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3169,0,915,1245,0,4,1000,0,5,1288822258186079374,Home in Envigado,01/18/25 - 01/21/25,0,250,67,5,5.0 (4),1,https://www.airbnb.com/rooms/1288822258186079374?,86,0,0,NaN,0,0,0,NaN,,,TRUE,,TRUE,TRUE,TRUE,,,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3169,0,1160,1000,0,4,1000,0,5,1316971884222532978,Apartment in Envigado,01/18/25 - 01/21/25,0,250,18,,New,50,https://www.airbnb.com/rooms/1316971884222532978?,29,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,TRUE,TRUE,,,TRUE,,,,FALSE,,,,,FALSE,,,,,,,,TRUE,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3166,0,915,1245,0,4,1000,2,0,671120415146658974,Apartment in Envigado,01/18/25 - 01/21/25,0,250,67,5,5.0 (54),1,https://www.airbnb.com/rooms/671120415146658974?,86,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,FALSE,TRUE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3166,0,915,1245,0,4,1000,2,0,829801705805227988,Apartment in Envigado,01/18/25 - 01/21/25,0,250,67,5,5.0 (30),1,https://www.airbnb.com/rooms/829801705805227988?,86,0,0,NaN,0,0,0,NaN,4 beds,TRUE,TRUE,,TRUE,,,,,,,FALSE,TRUE,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3166,0,925,1235,0,4,1000,2,0,804470975340191782,Apartment in Envigado,01/18/25 - 01/21/25,0,250,65,4.97,4.97 (73),3,https://www.airbnb.com/rooms/804470975340191782?,84,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3164,0,1105,1055,0,4,1000,0,0,965294875213538742,Apartment in Envigado,01/18/25 - 01/21/25,0,250,29,4.54,4.54 (26),39,https://www.airbnb.com/rooms/965294875213538742?,40,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3159,0,965,1190,0,4,1000,0,0,1038661050175195312,Home in Envigado,01/18/25 - 01/21/25,0,250,57,4.88,4.88 (8),12,https://www.airbnb.com/rooms/1038661050175195312?,69,0,0,NaN,0,0,0,NaN,6 beds,,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3159,0,1155,1000,0,4,1000,0,0,1276861127390671712,Loft in Envigado,01/18/25 - 01/21/25,0,250,19,,New,50,https://www.airbnb.com/rooms/1276861127390671712?,30,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,FALSE,,,,,FALSE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3159,0,1155,1000,0,4,1000,0,0,1229025802923415193,Apartment in Medellín,01/18/25 - 01/21/25,0,250,19,,,50,https://www.airbnb.com/rooms/1229025802923415193?,30,0,0,NaN,0,0,0,NaN,1 bed,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,,,,,FALSE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3156,0,940,1210,0,4,1000,2,0,801419047029077334,Apartment in Envigado,01/18/25 - 01/21/25,0,250,62,4.92,4.92 (65),8,https://www.airbnb.com/rooms/801419047029077334?,80,0,0,NaN,0,0,0,NaN,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3156,0,950,1200,0,4,1000,2,0,818687591232418576,Apartment in Envigado,01/18/25 - 01/21/25,0,250,60,4.9,4.9 (20),10,https://www.airbnb.com/rooms/818687591232418576?,75,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3156,0,960,1190,0,4,1000,2,0,1179846304301954037,Apartment in Envigado,01/18/25 - 01/21/25,0,250,58,4.88,4.88 (8),12,https://www.airbnb.com/rooms/1179846304301954037?,70,0,0,NaN,0,0,0,NaN,2 beds,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3151,0,960,1185,0,4,1000,2,0,601437882432275637,Condo in Envigado,01/18/25 - 01/21/25,0,250,58,4.87,4.87 (71),13,https://www.airbnb.com/rooms/601437882432275637?,70,0,0,NaN,0,0,0,NaN,3 beds,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3149,0,995,1150,0,4,1000,0,0,1103576409171539412,Apartment in Envigado,01/18/25 - 01/21/25,0,250,51,4.8,4.8 (20),20,https://www.airbnb.com/rooms/1103576409171539412?,62,0,0,NaN,0,0,0,NaN,2 beds,,TRUE,TRUE,TRUE,,,TRUE,,TRUE,,FALSE,,,,,FALSE,,,,TRUE,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
